changes,resource name,resource type,staffing,shift start time,shift end time,start day,end day,season start day,season end day,dipatch location,% avail,daily cost,hourly cost,water volume (gal),severity resource,full time employees (FTE),number of positions,annual costs,vehicle costs,fpu,fixed location,borrowable,agency,If HELI attached Helicopter,Question/Comments
,BCC Engine,EN56,2,900,1800,1,7,1,365,Black Canyon City Fire Dept.,100,0,0,300,n,0,0,0,0,SW_AZ_002,0,1,STATE/LOCAL,,Positions are not ? staffing
,BCC WT,WT,1,900,1800,1,7,1,365,Black Canyon City Fire Dept.,100,0,0,0,n,0,0,0,0,SW_AZ_002,0,1,STATE/LOCAL,,Positions are not ? staffing
,Golden Valley,EN56,2,900,1800,1,7,1,365,Golden Valley Fire Department,100,0,0,300,n,0,0,0,0,SW_AZ_002,0,1,STATE/LOCAL,,Positions are not ? staffing
,Lewis T2 Crew,CRW,20,900,1800,3,7,1,365,ASP Lewis,50,0,0,0,n,0,0,0,0,SW_AZ_002,0,1,STATE/LOCAL,,Positions are not ? staffing
,Mayer WT,WT,2,0,2345,1,7,1,365,Mayer Fire Station,100,0,0,0,n,2,2,0,0,SW_AZ_002,0,1,STATE/LOCAL,,
,Perryville T2,CRW,20,600,1800,1,5,1,365,ASP Perryville,50,0,0,0,n,0,0,0,0,SW_AZ_002,0,1,STATE/LOCAL,,Positions are not ? staffing
,Pinion Pine WT,WT,2,0,2345,1,7,1,365,Pinion Pine Fire Department,100,0,0,0,n,2,2,0,0,SW_AZ_002,0,1,STATE/LOCAL,,
No,APACHE 1,CRW,14,800,1700,1,7,1,365,WHITERIVER ENG-ATB,100,0,0,0,n,0,0,0,0,SW_AZ_003,0,1,BIA,,Positions are not ? staffing
No,APACHE 2,CRW,14,800,1700,1,7,1,365,WHITERIVER ENG-ATB,100,0,0,0,n,0,0,0,0,SW_AZ_003,0,1,BIA,,Positions are not ? staffing
No,APACHE TSI 1,CRW,10,800,1700,1,7,1,365,WHITERIVER ENG-ATB,100,0,0,0,n,0,0,0,0,SW_AZ_003,0,1,BIA,,Positions are not ? staffing
No,APACHE TSI 2,CRW,10,800,1700,1,7,1,365,WHITERIVER ENG-ATB,100,0,0,0,n,0,0,0,0,SW_AZ_003,0,1,BIA,,Positions are not ? staffing
No,DOZER 02,DZR2,2,800,1700,1,7,1,365,WHITERIVER ENG-ATB,100,0,0,0,n,1,2,48000,0,SW_AZ_003,0,1,BIA,,
No,DOZER 140G,DZR2,2,800,1700,1,7,1,364,WHITERIVER ENG-ATB,100,0,0,0,n,1,2,48000,0,SW_AZ_003,0,1,BIA,,
No,ENGINE 5231,EN34,5,800,1700,1,7,1,365,WHITERIVER ENG-ATB,100,0,0,1000,n,2.5,5,94000,0,SW_AZ_003,0,1,BIA,,
No,ENGINE 5261,EN56,3,800,1700,1,7,1,364,CIBECUE FDW,100,0,0,250,n,1.5,3,70000,0,SW_AZ_003,0,1,BIA,,
No,ENGINE 5262,EN56,3,800,1700,1,7,1,365,WHITERIVER ENG-ATB,100,0,0,250,n,1.5,3,70000,0,SW_AZ_003,0,1,BIA,,
No,ENGINE 5263,EN56,3,800,1700,1,7,1,365,WHITERIVER ENG-ATB,100,0,0,250,n,1.5,3,70000,0,SW_AZ_003,0,1,BIA,,
No,ENGINE 5264,EN56,3,800,1700,1,7,1,365,WHITERIVER ENG-ATB,100,0,0,250,n,1.5,3,70000,0,SW_AZ_003,0,1,BIA,,
No,ENGINE 5265,EN56,3,800,1700,1,7,1,365,WHITERIVER ENG-ATB,100,0,0,250,n,1.5,3,70000,0,SW_AZ_003,0,1,BIA,,
No,ENGINE 5266,EN56,3,800,1700,1,7,1,365,HONDAH FD,100,0,0,250,n,1.5,3,70000,0,SW_AZ_003,0,1,BIA,,
No,ENGINE 5267,EN56,3,800,1700,1,7,1,365,WHITERIVER ENG-ATB,100,0,0,250,n,1.5,3,70000,0,SW_AZ_003,0,1,BIA,,
No,FTA Helitack,HELI,6,800,1700,1,7,91,273,WHITERIVER HB,100,0,0,0,n,6,12,260000,0,SW_AZ_003,0,1,BIA,N118MB,
No,FTA_SWFF_HC1,CRW,20,800,2015,1,7,1,365,WHITERIVER ENG-ATB,100,0,0,0,n,0,0,0,0,SW_AZ_003,0,1,BIA,,Positions are not ? staffing
No,FTA_SWFF_HC2,CRW,20,800,2015,1,7,1,365,WHITERIVER ENG-ATB,100,0,0,0,n,0,0,0,0,SW_AZ_003,0,1,BIA,,Positions are not ? staffing
No,DOZER 22,DZR2,1,800,1700,1,7,1,365,BLACK MESA RD,100,0,0,0,n,1.26,2,110000,0,SW_AZ_003,0,1,FS,,
No,DOZER 61,DZR2,1,800,1700,6,3,1,365,SPRINGERVILLE RD,100,0,0,0,n,1,1,110000,0,SW_AZ_003,0,1,FS,,
No,DOZER 71,DZR2,1,800,1700,7,4,1,365,LAKESIDE RD,100,0,0,0,n,1.26,2,115000,0,SW_AZ_003,0,1,FS,,
No,ENGINE 11,EN56,5,800,1700,7,4,1,365,ALPINE RD,100,0,0,300,n,2.3,5,150000,0,SW_AZ_003,0,1,FS,,
No,ENGINE 12,EN56,3,800,1700,1,7,1,365,ALPINE RD,100,0,0,300,n,2.03,4,145000,0,SW_AZ_003,0,1,FS,,
No,ENGINE 13,EN56,3,800,1700,2,6,1,365,ALPINE RD,100,0,0,300,n,1.76,3,140000,0,SW_AZ_003,0,1,FS,,
No,ENGINE 21,EN34,6,800,1700,1,7,1,365,BLACK MESA RD,100,0,0,600,n,3.53,8,165000,0,SW_AZ_003,0,1,FS,,
No,ENGINE 22,EN56,3,800,1700,3,7,1,365,BLACK MESA RD,100,0,0,300,n,1.76,3,140000,0,SW_AZ_003,0,1,FS,,
No,ENGINE 23,EN56,3,800,1700,6,3,1,365,BLACK MESA RD,100,0,0,300,n,1.76,3,140000,0,SW_AZ_003,0,1,FS,,
No,ENGINE 24,EN56,3,800,1700,7,4,1,365,BLACK MESA RD,100,0,0,600,n,1.76,3,140000,0,SW_AZ_003,0,1,FS,,
No,ENGINE 25,EN56,3,800,1700,5,2,1,365,BLACK MESA RD,100,0,0,300,n,1.76,3,140000,0,SW_AZ_003,0,1,FS,,
No,ENGINE 61,EN34,5,800,1700,1,7,1,365,SPRINGERVILLE RD,100,0,0,600,n,3.26,7,160000,0,SW_AZ_003,0,1,FS,,
No,ENGINE 62,EN56,3,800,1700,1,7,1,365,SPRINGERVILLE RD,100,0,0,300,n,2.3,5,150000,0,SW_AZ_003,0,1,FS,,
No,ENGINE 63,EN56,3,800,1700,1,7,1,365,SPRINGERVILLE RD,100,0,0,300,n,2.3,5,150000,0,SW_AZ_003,0,1,FS,,
No,ENGINE 71,EN34,7,800,1700,4,1,1,365,LAKESIDE RD,100,0,0,600,n,3.26,7,160000,0,SW_AZ_003,0,1,FS,,
No,ENGINE 74,EN34,7,800,1700,4,1,1,365,LAKESIDE RD,100,0,0,600,n,3.26,7,160000,0,SW_AZ_003,0,1,FS,,
No,ENGINE 75,EN56,3,800,1700,3,7,1,365,LAKESIDE RD,100,0,0,300,n,1.76,3,140000,0,SW_AZ_003,0,1,FS,,
No,HANDCREW BM,CRW,5,800,1700,4,1,1,365,BLACK MESA RD,100,0,0,0,n,2.3,5,145000,0,SW_AZ_003,0,1,FS,,
YES,RV H-315,HEL3,1,800,1700,1,7,131,186,ROUND VALLEY HB,100,0,0,0,n,0,0,136400,0,SW_AZ_003,0,1,FS,n/a,"Contracted 56 days.  Indicates a change has been made, however updated resource information is the same as source data"
No,RV_HELITACK,HELI,8,800,1700,1,7,131,186,ROUND VALLEY HB,100,0,0,0,n,5.07,11,200000,0,SW_AZ_003,0,1,FS,RV H-315,"HELI 56 days, attached HEL 56 days"
No,STRAYHORSE,CRW,7,800,1700,2,6,1,365,CLIFTON RD STRAYHORSE,100,0,0,0,n,3.28,7,190000,0,SW_AZ_003,0,1,FS,,
No,WATER TENDER 01,WT,1,800,1700,1,5,1,365,ALPINE RD,100,0,0,0,n,0.27,1,20000,0,SW_AZ_003,0,1,FS,,
No,WATER TENDER 02,WT,1,800,1700,5,2,1,365,BLACK MESA RD,100,0,0,0,n,0.26,1,20000,0,SW_AZ_003,0,1,FS,,
No,Alpine FD,EN56,2,800,1700,1,7,1,365,ALPINE RD,25,0,0,300,n,1,2,0,0,SW_AZ_003,0,1,STATE/LOCAL,,
No,Apache DOC,CRW,20,800,1700,1,7,1,365,SPRINGERVILLE RD,75,0,0,0,n,0,20,0,0,SW_AZ_003,0,1,STATE/LOCAL,,
No,Eagar FD,EN56,3,800,1700,1,7,1,365,SPRINGERVILLE RD,20,0,0,300,n,1.5,3,0,0,SW_AZ_003,0,1,STATE/LOCAL,,
No,Greer FD,EN56,2,800,1700,1,7,1,365,SPRINGERVILLE RD,20,0,0,300,n,1,2,0,0,SW_AZ_003,0,1,STATE/LOCAL,,
No,Heber FD,EN56,3,800,1700,1,7,1,365,BLACK MESA RD,20,0,0,300,n,1.5,3,0,0,SW_AZ_003,0,1,STATE/LOCAL,,
No,Lakeside FD,EN56,3,800,1700,1,7,1,365,LAKESIDE RD,20,0,0,300,n,1.5,3,0,0,SW_AZ_003,0,1,STATE/LOCAL,,
No,Pinetop FD,EN56,3,800,1700,1,7,1,365,LAKESIDE RD,20,0,0,300,n,1.5,3,0,0,SW_AZ_003,0,1,STATE/LOCAL,,
No,Winslow DOC,CRW,20,800,1700,1,7,1,365,LAKESIDE RD,75,0,0,0,n,0,20,0,0,SW_AZ_003,0,1,STATE/LOCAL,,
,5121,WT,1,800,1700,1,7,1,365,Poston,100,0,0,0,n,0.2,1,10000,0,SW_AZ_004,0,1,BIA,,
,5161,EN56,3,800,1700,1,7,1,365,CRA  Station,100,0,0,300,n,2,3,102000,0,SW_AZ_004,0,1,BIA,,
,5162,EN56,2,800,1700,1,7,1,365,Mohave Valley Interagency,25,0,0,300,n,0,0,2500,0,SW_AZ_004,0,1,BIA,,Positions are not ? staffing
,6361,EN56,3,800,1700,1,7,91,274,Fort Yuma Agency Office,100,0,0,300,n,2,3,90203,0,SW_AZ_004,0,1,BIA,,
,6362,EN56,2,800,1700,1,7,91,274,Fort Yuma Agency Office,50,0,0,300,n,1,2,26656,0,SW_AZ_004,0,1,BIA,,
,CRA Dozer,DZR2,2,800,1700,1,7,1,365,Poston,25,0,0,0,n,0,2,0,0,SW_AZ_004,0,1,BIA,,
,561,EN56,3,1200,2030,1,7,1,365,Yuma Field Office,90,0,0,300,n,3,5,111450,0,SW_AZ_004,0,1,BLM,,
,562,EN56,3,800,1700,1,7,60,273,Yuma Field Office,100,0,0,300,n,3,5,111450,0,SW_AZ_004,0,1,BLM,,
,569,EN56,3,800,1700,1,7,60,273,Lake Havasu Field Office,100,0,0,300,n,3,5,111450,0,SW_AZ_004,0,1,BLM,,
,592,FRBT,2,800,1700,1,7,1,365,Yuma Field Office Water Resour,100,0,0,0,n,0,2,5000,0,SW_AZ_004,0,1,BLM,,
,AZYUD591,FRBT,2,800,1700,1,7,1,365,Yuma Field Office Water Resour,100,0,0,0,n,0,2,5000,0,SW_AZ_004,0,1,BLM,,
,3063,EN56,3,900,1730,2,6,1,365,Imperial Refuge,100,0,0,300,n,2,2,130000,0,SW_AZ_004,0,1,FWS,,Positions are not ? staffing
,3093,FRBT,2,800,1700,1,7,1,365,Lake Havasu Field Office,100,0,0,0,n,0,2,5000,0,SW_AZ_004,0,1,FWS,,
,3096,FRBT,2,800,1700,1,7,1,365,Cibola Refuge,100,0,0,0,n,0,0,5000,0,SW_AZ_004,0,1,FWS,,Positions are not ? staffing
,3097,FRBT,2,800,1700,2,6,1,365,Imperial Refuge,100,0,0,0,n,1.5,2,100000,0,SW_AZ_004,0,1,FWS,,
,3098,FRBT,2,800,1700,2,6,1,365,Imperial Water Resources,50,0,0,0,n,0,0,5000,0,SW_AZ_004,0,1,FWS,,Positions are not ? staffing
,Cibola Dozer,DZR2,1,800,1700,1,7,1,365,Cibola Refuge,100,0,0,0,n,0,1,5000,0,SW_AZ_004,0,1,FWS,,
,Imperial dozer,DZR2,1,800,1700,1,7,1,365,Imperial Refuge,75,0,0,0,n,0,1,5000,0,SW_AZ_004,0,1,FWS,,
,YUMA DOC,CRW,20,800,1700,1,7,1,365,Yuma Field Office,50,0,0,0,n,0,0,0,0,SW_AZ_004,0,1,STATE/LOCAL,,Positions are not ? staffing
,E-144,EN34,3,800,1700,1,7,121,274,St. George,100,0,0,1000,n,3,4,173442,0,SW_AZ_005,0,1,BLM,,
,E-147,EN34,4,800,1700,1,7,91,244,St. George,100,0,0,865,n,3.5,5,168742,0,SW_AZ_005,0,1,BLM,,
,E-161,EN56,3,800,1700,1,7,121,243,Pakoon Fire Station,100,0,0,250,n,2,3,131312,0,SW_AZ_005,0,1,BLM,,
,E-161a,EN56,3,800,1700,1,7,1,120,St. George,100,0,0,250,n,2,3,0,0,SW_AZ_005,0,1,BLM,,
,E-161c,EN56,3,800,1700,1,7,244,365,St. George,100,0,0,250,n,2,3,0,0,SW_AZ_005,0,1,BLM,,
,E-162,EN56,4,800,1700,1,7,60,304,Blackrock Mtn. Fire Station,100,0,0,250,n,3,4,101882,0,SW_AZ_005,0,1,BLM,,
,E-1663,EN56,2,800,1700,2,6,121,274,St. George,100,0,0,300,n,1,2,0,0,SW_AZ_005,0,1,BLM,,
,H-1WM,HEL3,1,800,1700,1,7,121,227,St. George,100,0,0,0,n,1,1,0,0,SW_AZ_005,0,1,BLM,n/a,Contracted 107 days
,Moki Helitak,HELI,3,800,1700,1,7,121,274,St. George,100,0,0,0,n,1.5,5,131312,0,SW_AZ_005,0,1,BLM,H-1WM,"HELI 154 days, attached HEL 107 days"
,Moki Helitak 2,HELI,3,800,1700,1,7,121,274,St. George,100,0,0,0,n,1,4,98275,0,SW_AZ_005,0,1,BLM,H-1WM,"HELI 154 days, attached HEL 107 days"
,T-463,SEAT,1,800,1700,1,7,1,365,St. George,100,0,0,0,n,1,1,0,0,SW_AZ_005,0,1,BLM,,
,T-466,SEAT,1,800,1700,1,7,1,365,St. George,100,0,0,0,n,1,1,0,0,SW_AZ_005,0,1,BLM,,
,WT-122,WT,2,800,1700,1,7,121,274,St. George,100,0,0,0,n,2,2,96808,0,SW_AZ_005,0,1,BLM,,
No,D-731,DZR2,2,800,1700,1,7,121,243,Jacob Lake,100,0,0,0,n,1.5,2,117903,0,SW_AZ_005,0,1,FS,,
No,E-731,EN56,3,800,1700,1,7,121,243,Big Springs,100,0,0,300,n,3,5,176855,0,SW_AZ_005,0,1,FS,,
No,E-732,EN34,5,800,1700,1,7,121,243,Big Springs,100,0,0,500,n,5,7,235807,0,SW_AZ_005,0,1,FS,,
No,E-733,EN56,3,800,1700,1,7,121,273,Jacob Lake,100,0,0,300,n,3,5,176855,0,SW_AZ_005,0,1,FS,,
No,E-733a,EN56,3,800,1700,1,7,1,120,Fredonia,100,0,0,300,n,3,5,0,0,SW_AZ_005,0,1,FS,,
No,E-733b,EN56,3,800,1700,1,7,274,365,Fredonia,100,0,0,300,n,3,5,0,0,SW_AZ_005,0,1,FS,,
No,E-734,EN34,5,800,1700,1,7,121,274,Jacob Lake,100,0,0,500,n,5,7,235807,0,SW_AZ_005,0,1,FS,,
No,WT-731,WT,1,800,1700,1,7,121,243,Jacob Lake,100,0,0,0,n,1,1,58952,0,SW_AZ_005,0,1,FS,,
,E-831,EN56,3,800,1700,1,7,121,243,North Rim,100,0,0,300,n,3.04,5,143751,0,SW_AZ_005,0,1,NPS,,
,H-368,HEL3,1,800,1700,1,7,121,243,South Rim,100,0,0,0,n,1,2,0,0,SW_AZ_005,0,1,NPS,n/a,Contracted 123 days
,H-368 crew,HELI,4,800,1700,1,7,121,274,South Rim,100,0,0,0,n,1.42,7,72517,0,SW_AZ_005,0,1,NPS,H-368,"HELI 154 days, attached HEL 123 days "
,H-369,HEL3,1,800,1700,1,7,121,212,South Rim,100,0,0,0,n,1,2,0,0,SW_AZ_005,0,1,NPS,n/a,Contracted 92 days
,H-369 crew,HELI,3,800,1700,1,7,121,212,South Rim,100,0,0,0,n,1.62,3,25040,0,SW_AZ_005,0,1,NPS,H-369,"HELI 154 days, attached HEL 92 days"
,H-53S,HEL3,1,800,1700,1,7,121,274,Las Vegas Helibase,100,0,0,0,n,1,1,0,0,SW_AZ_005,0,1,NPS,n/a,Contracted 154 days
,H-53S crew,HELI,3,800,1700,1,7,121,274,Las Vegas Helibase,100,0,0,0,n,1.5,3,19200,0,SW_AZ_005,0,1,NPS,H-53S,"HELI 154 days, attached HEL 154 days"
,ENGINE 605,EN56,3,800,1700,1,7,1,365,Sacaton Engine Base,100,0,0,200,n,1.08,4,60937,0,SW_AZ_006,0,1,BIA,,
,ENGINE 639,EN56,3,800,1700,1,7,1,365,Sacaton Engine Base,100,0,0,200,n,1.08,4,60937,0,SW_AZ_006,0,1,BIA,,
,ENGINE635,EN56,3,800,1700,1,7,1,365,Sacaton Engine Base,100,0,0,200,n,1.08,4,60937,0,SW_AZ_006,0,1,BIA,,
,ENGINE648,EN56,3,800,1700,1,7,1,365,Sacaton Engine Base,100,0,0,200,n,1.08,4,60937,0,SW_AZ_006,0,1,BIA,,
,Engine SR01,EN56,3,800,1700,1,7,1,365,Salt River,100,0,0,200,n,0,3,20018,0,SW_AZ_006,0,1,BIA,,
No,ENGINE 17,EN56,3,800,1700,1,7,1,365,Cave Creek R.D.,100,0,0,300,n,2.23,5,128751,0,SW_AZ_006,0,1,FS,,
No,ENGINE 18,EN34,5,800,1700,1,7,1,365,Cave Creek R.D.,100,0,0,500,n,3.38,7,176687,0,SW_AZ_006,0,1,FS,,
No,ENGINE 26,EN56,3,800,1700,1,7,1,365,Globe R.D.,100,0,0,200,n,2.23,5,128751,0,SW_AZ_006,0,1,FS,,
No,ENGINE 28,EN34,5,800,1700,1,7,1,365,Globe R.D.,100,0,0,500,n,3.38,7,176687,0,SW_AZ_006,0,1,FS,,
No,ENGINE 35,EN56,3,800,1700,1,7,1,365,Mesa R.D.-Goldfield,100,0,0,200,n,2.23,5,128751,0,SW_AZ_006,0,1,FS,,
No,ENGINE 37,EN34,5,800,1700,1,7,1,365,Mesa R.D.-Goldfield,100,0,0,600,n,3.38,7,176687,0,SW_AZ_006,0,1,FS,,
No,ENGINE 38,EN34,5,800,1700,1,7,1,365,Mesa R.D.-Sunflower,100,0,0,600,n,3.38,7,176687,0,SW_AZ_006,0,1,FS,,
No,ENGINE 46,EN56,3,800,1700,1,7,1,365,Payson R.D.,100,0,0,200,n,2.23,5,128751,0,SW_AZ_006,0,1,FS,,
No,ENGINE 47,EN56,3,800,1700,1,7,1,365,Payson R.D.,100,0,0,200,n,2.23,5,128751,0,SW_AZ_006,0,1,FS,,
No,ENGINE 48,EN34,5,800,1700,1,7,1,365,Payson R.D.,100,0,0,500,n,3.38,7,176687,0,SW_AZ_006,0,1,FS,,
No,ENGINE 56,EN56,3,800,1700,1,7,1,365,Pleasant Valley R.D.,100,0,0,200,n,2.23,5,128751,0,SW_AZ_006,0,1,FS,,
No,ENGINE 58,EN34,5,800,1700,1,7,1,365,Pleasant Valley R.D.,100,0,0,500,n,3.38,7,174562,0,SW_AZ_006,0,1,FS,,
No,ENGINE 66,EN56,3,800,1700,1,7,1,365,Tonto Basin R.D.-Roosevelt,100,0,0,300,n,2.23,5,114751,0,SW_AZ_006,0,1,FS,,
No,ENGINE 67,EN34,5,800,1700,1,7,1,365,Tonto Basin R.D.-PC,100,0,0,600,n,3.38,7,166687,0,SW_AZ_006,0,1,FS,,
No,ENGINE 68,EN34,5,800,1700,1,7,1,365,Tonto Basin R.D.-Roosevelt,100,0,0,600,n,3.38,7,159259,0,SW_AZ_006,0,1,FS,,
YES,H232 CREW,HELI,7,800,1700,1,7,133,232,Payson Airport,100,0,0,0,n,4.69,10,100000,0,SW_AZ_006,0,1,FS,,"Indicates a change has been made, however updated information is the same as source data.  HELI does not have an attached HEL."
No,Helena 1,EN56,3,800,1700,1,7,105,196,Cave Creek R.D.,100,0,0,200,n,0,3,0,0,SW_AZ_006,0,1,FS,,
No,Helena 2,EN56,3,800,1700,1,7,105,196,Payson R.D.,100,0,0,200,n,0,3,0,0,SW_AZ_006,0,1,FS,,
No,Helena 3,EN56,3,800,1700,1,7,138,206,Tonto Basin R.D.-PC,100,0,0,200,n,0,3,0,0,SW_AZ_006,0,1,FS,,
,Canyon FD T3,EN34,4,800,1700,1,7,1,365,Globe R.D.,100,0,0,800,n,0,4,0,0,SW_AZ_006,0,1,STATE/LOCAL,,
,Canyon FD T6,EN56,3,800,1700,1,7,1,365,Globe R.D.,75,0,0,300,n,0,3,0,0,SW_AZ_006,0,1,STATE/LOCAL,,
,Engine AC01,EN56,3,800,1700,1,7,1,365,AK-Chin FD,75,0,0,300,n,0,3,0,0,SW_AZ_006,0,1,STATE/LOCAL,,
,Engine FM01,EN56,3,800,1700,1,7,1,365,Fort McDowell FD,75,0,0,300,n,0,3,0,0,SW_AZ_006,0,1,STATE/LOCAL,,
,Engine GR01,EN56,3,800,1700,1,7,1,365,Gila River FD - Sta. #421,75,0,0,300,n,0,3,0,0,SW_AZ_006,0,1,STATE/LOCAL,,
,Engine GR02,EN34,4,800,1700,1,7,1,365,Gila River FD - Sta. #429,75,0,0,800,n,0,4,0,0,SW_AZ_006,0,1,STATE/LOCAL,,
,Superior FD T6,EN56,3,800,1700,1,7,1,365,Globe R.D.,100,0,0,300,n,0,3,0,0,SW_AZ_006,0,1,STATE/LOCAL,,
,Watertneder SR1,WT,3,800,1700,1,7,1,365,Salt River,75,0,0,0,n,0,3,0,0,SW_AZ_006,0,1,STATE/LOCAL,,
,Dozer-1,DZR3,1,800,1700,1,7,1,365,Cuyamunque,100,0,0,0,n,0,0,0,0,SW_NM_001,0,1,BIA,,Positions are not ? staffing
,E-74,EN56,2,800,1700,4,1,61,280,Northern Pueblos Office - BIA,100,0,0,250,n,1,2,25000,0,SW_NM_001,0,1,BIA,,
,E-75,EN56,2,800,1700,6,3,61,280,Northern Pueblos Office - BIA,100,0,0,250,n,1,2,25000,0,SW_NM_001,0,1,BIA,,
,E-77,EN56,2,800,1700,5,2,61,280,Northern Pueblos Office - BIA,100,0,0,235,n,1,2,25000,0,SW_NM_001,0,1,BIA,,
,JIA-Engine 1,EN56,2,800,1700,1,7,1,365,JIA-Jicarilla Apache Fire Disp,100,0,0,250,n,2,2,96922,0,SW_NM_001,0,1,BIA,,
,JIA-Engine 4,EN56,2,800,1700,1,7,1,365,JIA-Jicarilla Apache Fire Disp,100,0,0,250,n,2,3,52592,0,SW_NM_001,0,1,BIA,,
,JIA-Engine 7,EN56,2,800,1700,1,7,1,365,JIA-Jicarilla Apache Fire Disp,100,0,0,250,n,3,3,22952,0,SW_NM_001,0,1,BIA,,
,JIA-Engine 8,EN56,2,800,1700,1,7,1,365,JIA-Jicarilla Apache Fire Disp,100,0,0,250,n,3,3,22952,0,SW_NM_001,0,1,BIA,,
,JIA_DOZ_D4,DZR2,1,800,1700,1,7,1,365,JIA-Jicarilla Apache Fire Disp,100,0,0,0,n,1,2,0,0,SW_NM_001,0,1,BIA,,
,JIA_Engine TY4,EN34,3,800,1700,1,7,1,365,JIA-Jicarilla Apache Fire Disp,100,0,0,725,n,3,5,27952,0,SW_NM_001,0,1,BIA,,
,JIA_WT,WT,1,800,1700,1,7,1,365,JIA-Jicarilla Apache Fire Disp,100,0,0,0,n,1,2,0,0,SW_NM_001,0,1,BIA,,
,JIA_crw,CRW,20,800,1700,1,7,1,365,JIA-Jicarilla Apache Fire Disp,100,0,0,0,n,10,20,0,0,SW_NM_001,0,1,BIA,,
,SCP Engine 1,EN34,3,800,1700,1,7,1,365,Santa Clara VFD,100,0,0,650,n,0,3,0,0,SW_NM_001,0,1,BIA,,
,Seat JIA,SEAT,1,800,1700,1,7,121,202,Dulce Seat Base,100,0,0,0,n,2,2,5000,0,SW_NM_001,0,1,BIA,,Changed 500 to 0 gallons as system defaults to 800.
,A_FAD IA,CRW,6,800,1700,1,7,1,365,FAD-Farmington BLM Yard,100,0,0,0,n,0,8,0,0,SW_NM_001,0,1,BLM,,
,A_FAD-Eng7-1a,EN56,3,800,1700,1,6,1,365,FAD-Farmington BLM Yard,100,0,0,275,n,4,5,16500,0,SW_NM_001,0,1,BLM,,
,A_FAD-Eng7-1p,EN56,3,800,1700,2,6,1,90,FAD-Farmington BLM Yard,100,0,0,275,n,4,5,22500,0,SW_NM_001,0,1,BLM,,
,A_FAD-Engine7-1,EN56,3,800,1700,1,7,91,304,lighting pre position,100,0,0,275,n,4,5,61000,0,SW_NM_001,0,1,BLM,,
,E-505,EN56,3,800,1700,1,7,1,365,Taos BLM,100,0,0,375,n,0,5,0,0,SW_NM_001,0,1,BLM,,
,E-615,EN56,3,800,1700,1,7,1,365,Taos BLM,100,0,0,250,n,2.25,5,51000,0,SW_NM_001,0,1,BLM,,
YES,E-1,EN56,3,900,1800,1,7,1,365,Canjilon,100,0,0,300,n,3,5,186008,0,SW_NM_001,0,1,FS,,Added ENG to updated resource list; need to associate DL.  DL is likely not in the FPA's DL list for this FPU.
No,E-100,EN56,3,900,1800,1,7,1,365,Coyote Ranger Station,100,0,0,300,n,3,5,170268,0,SW_NM_001,0,1,FS,,
No,E-101,EN56,3,800,1700,1,7,1,365,Coyote Ranger Station,100,0,0,300,n,3,5,170268,0,SW_NM_001,0,1,FS,,
No,E-301,EN56,3,900,1800,1,7,1,365,Jemez Ranger Station,100,0,0,300,n,3,5,170268,0,SW_NM_001,0,1,FS,,
No,E-302,EN56,3,900,1800,1,7,1,365,Jemez Ranger Station,100,0,0,300,n,3,5,170268,0,SW_NM_001,0,1,FS,,
No,E-501,EN56,3,900,1800,1,7,1,365,Pecos Ranger Station,100,0,0,300,n,3,5,170268,0,SW_NM_001,0,1,FS,,
No,E-502,EN34,5,900,1800,1,7,1,365,Cuba Workcenter,100,0,0,600,n,4,7,240268,0,SW_NM_001,0,1,FS,,
No,E-6,EN56,3,900,1800,1,7,1,365,Tres Piedras,100,0,0,300,n,3,5,209328,0,SW_NM_001,0,1,FS,,
No,E-601,EN56,3,900,1800,1,7,1,365,Espanola Ranger Station,100,0,0,300,n,3,5,170268,0,SW_NM_001,0,1,FS,,
No,E-602,EN34,5,900,1800,1,7,1,365,Station 1 (Santa Fe),100,0,0,500,n,4,7,240268,0,SW_NM_001,0,1,FS,,
No,E-7,EN56,3,900,1800,1,7,1,365,Questa,100,0,0,300,n,3,5,186008,0,SW_NM_001,0,1,FS,,
YES,H-4SH,HEL3,1,900,1800,1,7,127,189,TA-49 Helibase,100,0,0,0,n,2,1,150000,0,SW_NM_001,0,1,FS,n/a,Contracted 63 days
No,SF Helitack,HELI,4,930,1800,1,7,110,211,TA-49 Helibase,100,0,0,0,n,3.5,6,300000,0,SW_NM_001,0,1,FS,H-4SH,"HELI 102 days, attached HEL 63 days"
,LVR-Dozer,DZR2,1,800,1700,1,7,1,365,Las Vegas NWR,40,0,0,0,n,0.5,1,16421,0,SW_NM_001,0,1,FWS,,
,E-91,EN56,3,900,1730,1,7,62,280,TA-49 Engine Station,100,0,0,200,n,2.41,5,121000,0,SW_NM_001,0,1,NPS,,
,SF Helitack NPS,HELI,2,900,1800,1,7,103,212,TA-49 Helibase,100,0,0,0,n,2.22,3,128000,0,SW_NM_001,0,1,NPS,H-4SH,"HELI 110 days, attached HEL 63 days"
,AF FD E-3571,EN56,3,800,1700,1,7,1,365,Angel Fire FD,100,0,0,300,n,3,3,0,0,SW_NM_001,0,1,STATE/LOCAL,,
,AF FD T3565,WT,2,800,1700,1,7,1,365,Angel Fire FD,100,0,0,0,n,2,2,0,0,SW_NM_001,0,1,STATE/LOCAL,,
